id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
6610,280042680,10,LATINA              ,1004,ALUCHE              ,11065731,1,711200,CALLE                   ,SESEÑA                                            ,NUM,68,28024,43479163,447196657,1,Puerta Calle,1,Abierto,50,,PB,07,,,CAFETERIA LOS YEBES CERVECERIA,1,Anual,1,Abierta,3538,3538,05/03/2018,31045433,1,557000,AVENIDA                 ,PADRE PIQUER                                      ,NUM,1,  ,Otros,08:00:00 a. m.,12:00:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,08:00:00 a. m.,12:30:00 a. m.,08:00:00 a. m.,12:30:00 a. m.,0,0,9,9,30,  
6611,270206526,10,LATINA              ,1001,LOS CARMENES        ,11059465,1,322550,CALLE                   ,GALLUR                                            ,NUM,175,28047,4372246,447219255,1,Puerta Calle,1,Abierto,10,,PB,01,,,BAR ROCATA,1,Anual,1,Abierta,4973,4973,05/03/2018,11059465,1,322550,CALLE                   ,GALLUR                                            ,NUM,175,  ,Superficie en parcela privada,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,14,14,46,  
6612,270544246,10,LATINA              ,1004,ALUCHE              ,11064597,1,538800,CALLE                   ,NUESTRA SEÑORA DE LA LUZ                          ,NUM,118,28047,43617861,447095556,1,Puerta Calle,1,Abierto,10,,PB,08,,,LA TABERNA DEL TIO PACO,1,Anual,1,Abierta,2118,2118,05/03/2018,11064597,1,538800,CALLE                   ,NUESTRA SEÑORA DE LA LUZ                          ,NUM,118,  ,Otros,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,11,11,22,  
6613,70001795,7,CHAMBERI            ,705,RIOS ROSAS          ,11042006,1,114600,CALLE                   ,BRAVO MURILLO                                     ,NUM,66,28003,4403096,447728253,1,Puerta Calle,1,Abierto,10,,PB,,,,CUATRO,1,Anual,1,Abierta,855,855,05/03/2018,11042006,1,114600,CALLE                   ,BRAVO MURILLO                                     ,NUM,66,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,4,4,15,  
6614,60002625,6,TETUAN              ,603,CASTILLEJOS         ,11030537,1,355700,CALLE                   ,HERMANO GARATE                                    ,NUM,6,28020,44097961,447893853,1,Puerta Calle,1,Abierto,10,,PB,,,,CERVECERIA PEDRO MIGUEL,1,Anual,1,Abierta,9288,9288,06/03/2018,11030537,1,355700,CALLE                   ,HERMANO GARATE                                    ,NUM,6,  ,Superficie en parcela privada,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,16,16,48,  
6616,270017898,21,BARAJAS             ,2101,ALAMEDA DE OSUNA    ,31033256,1,13000,PASEO                   ,ALAMEDA DE OSUNA                                  ,NUM,71,28042,44991957,447870541,1,Puerta Calle,1,Abierto,20,,PB,03,,,CAFETERIA CHARANTOS,1,Anual,1,Abierta,21,21,07/03/2018,20156589,1,13000,PASEO                   ,ALAMEDA DE OSUNA                                  ,NUM,71,  ,Otros,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,0,0,6,6,24, B
6619,130001514,13,PUENTE DE VALLECAS  ,1306,NUMANCIA            ,11101039,1,18600,AVENIDA                 ,ALBUFERA                                          ,NUM,67,28038,44367356,447187249,1,Puerta Calle,1,Abierto,10,,PB,02,,,100 MONTADITOS,2,Estacional,1,Abierta,3078,,09/03/2018,11101039,1,18600,AVENIDA                 ,ALBUFERA                                          ,NUM,67,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,,12,,39,  
6620,270162051,13,PUENTE DE VALLECAS  ,1305,PORTAZGO            ,11097244,1,18600,AVENIDA                 ,ALBUFERA                                          ,NUM,246,28038,44515155,447122947,1,Puerta Calle,1,Abierto,10,,PB,D1,,,BAR CURRO,2,Estacional,1,Abierta,5976,,09/03/2018,11097244,1,18600,AVENIDA                 ,ALBUFERA                                          ,NUM,246,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,,24,,76,  
6621,110000563,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11075299,1,526000,PASEO                   ,MARCELINO CAMACHO                                 ,NUM,27,28025,4370546,447089455,1,Puerta Calle,1,Abierto,40,,PB,05,,,CAFETERIA EL PASEO,1,Anual,1,Abierta,1926,1926,09/03/2018,11075299,1,526000,PASEO                   ,MARCELINO CAMACHO                                 ,NUM,27,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,12:30:00 a. m.,0,0,6,6,21,  
6622,110003169,11,CARABANCHEL         ,1102,OPAÑEL              ,11070433,1,768000,GLORIETA                ,VALLE DE ORO                                      ,NUM,4,28019,4379826,447113054,1,Puerta Calle,1,Abierto,20,,PB,IZ,,,NEMRUT OPORTO,1,Anual,1,Abierta,8476,8476,09/03/2018,11070433,1,768000,GLORIETA                ,VALLE DE ORO                                      ,NUM,4,  ,Acera,10:00:00 a. m.,02:00:00 a. m.,10:00:00 a. m.,12:00:00 p. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 p. m.,0,0,23,23,87,  
6623,270147571,11,CARABANCHEL         ,1102,OPAÑEL              ,11070740,1,503400,CALLE                   ,MERCEDES ARTEAGA                                  ,NUM,52,28019,43860559,447139554,1,Puerta Calle,1,Abierto,10,,PB,01,,,SIDRERÍA ASGAYA,1,Anual,1,Abierta,648,648,09/03/2018,11070740,1,503400,CALLE                   ,MERCEDES ARTEAGA                                  ,NUM,52,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:30:00 a. m.,10:00:00 a. m.,12:30:00 a. m.,0,0,2,2,8,  
6624,285043570,15,CIUDAD LINEAL       ,1501,VENTAS              ,11104409,1,63700,CALLE                   ,APOSTOL SANTIAGO                                  ,NUM,49,28017,44446157,447543848,1,Puerta Calle,1,Abierto,10,,PB,01,,,BAR,1,Anual,1,Abierta,923,923,09/03/2018,11104409,1,63700,CALLE                   ,APOSTOL SANTIAGO                                  ,NUM,49,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,0,0,0,  
6625,270160326,13,PUENTE DE VALLECAS  ,1303,PALOMERAS BAJAS     ,11094963,1,75500,CALLE                   ,ARROYO DEL OLIVAR                                 ,NUM,74,28018,44394056,447139348,1,Puerta Calle,1,Abierto,10,,PB,DR,,,BAR EL SITIO,2,Estacional,1,Abierta,676,,12/03/2018,11094963,1,75500,CALLE                   ,ARROYO DEL OLIVAR                                 ,NUM,74,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,,17,,28,  
6626,270160783,13,PUENTE DE VALLECAS  ,1303,PALOMERAS BAJAS     ,11095829,1,117400,AVENIDA                 ,BUENOS AIRES                                      ,NUM,44,28018,44455155,447096047,1,Puerta Calle,1,Abierto,20,,PB,B,,,BAR MESON LA BARBACOA,2,Estacional,1,Abierta,141,,12/03/2018,11095829,1,117400,AVENIDA                 ,BUENOS AIRES                                      ,NUM,44,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,,6,,24,  
6627,280038048,7,CHAMBERI            ,705,RIOS ROSAS          ,11041893,1,694525,CALLE                   ,SANTA ENGRACIA                                    ,NUM,108,28003,4406046,447672953,1,Puerta Calle,1,Abierto,20,,PB,DR,,,HOME BURGUER BAR,1,Anual,1,Abierta,2429,196,31/12/9999,31048760,1,694525,CALLE                   ,SANTA ENGRACIA                                    ,NUM,108,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,8,8,32,  
6628,270530164,7,CHAMBERI            ,702,ARAPILES            ,11039759,1,768800,CALLE                   ,VALLEHERMOSO                                      ,NUM,16,28015,4398836,447589254,1,Puerta Calle,1,Abierto,10,,PB,03,,,MUST,1,Anual,1,Abierta,144,144,13/03/2018,11039759,1,768800,CALLE                   ,VALLEHERMOSO                                      ,NUM,16,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,1,1,2,  
6629,270507980,3,RETIRO              ,305,LOS JERONIMOS       ,11013064,1,635100,PASEO                   ,REINA CRISTINA                                    ,NUM,23,28014,44228858,447321951,1,Puerta Calle,1,Abierto,70,,PB,07,,,LOTERIAS Y APUESTAS,1,Anual,1,Abierta,592,592,13/03/2018,31003065,1,352200,CALLE                   ,GUTENBERG                                         ,NUM,19,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,19,19,76,  
6630,270062521,3,RETIRO              ,304,IBIZA               ,11012244,1,370400,CALLE                   ,IBIZA                                             ,NUM,74,28009,44317458,44743465,1,Puerta Calle,1,Abierto,20,,PB,DR,,,BAR IBIZA 74,1,Anual,1,Abierta,2035,2035,13/03/2018,11012244,1,370400,CALLE                   ,IBIZA                                             ,NUM,74,  ,Bulevar,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,1,1,6,6,16,  
6632,270146491,11,CARABANCHEL         ,1101,COMILLAS            ,11069387,1,476800,CALLE                   ,TOMAS MEABE                                       ,NUM,15,28019,43943259,447181453,1,Puerta Calle,1,Abierto,40,,PB,05,,,CERVECERIA DOS POR UNO,1,Anual,1,Abierta,1691,1691,13/03/2018,11069387,1,476800,CALLE                   ,TOMAS MEABE                                       ,NUM,15,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,7,7,28,  
6634,270561667,21,BARAJAS             ,2102,AEROPUERTO          ,11140216,1,753700,CALLE                   ,TRESPADERNE                                       ,NUM,5,28042,0,0,1,Puerta Calle,1,Abierto,10,,PB,,,,SITUADO CALLE TRESPADERNE NUM 5,1,Anual,1,Abierta,1295,1295,14/03/2018,11140216,1,753700,CALLE                   ,TRESPADERNE                                       ,NUM,5,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,4,4,12,  
6636,270273266,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11025696,1,291000,CALLE                   ,FELIX BOIX                                        ,NUM,14,28036,4417706,447938153,1,Puerta Calle,1,Abierto,60,,PB,2B,,,SANTAGLORIA,1,Anual,1,Abierta,175,175,14/03/2018,31031556,1,417900,CALLE                   ,JUAN RAMON JIMENEZ                                ,NUM,30,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,7,7,28,  
6637,285004554,2,ARGANZUELA          ,202,ACACIAS             ,11008631,1,582400,PLAZA                   ,PEÑUELAS                                          ,NUM,7,28005,44039559,447246953,1,Puerta Calle,1,Abierto,10,01,PB,02,,,AQUI TE ESPERO,1,Anual,1,Abierta,4323,4323,15/03/2018,11008631,1,582400,PLAZA                   ,PEÑUELAS                                          ,NUM,7,  ,Plaza peatonal,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,11,11,40,  
6638,270448945,1,CENTRO              ,101,PALACIO             ,11000637,1,706300,CALLE                   ,SEGOVIA                                           ,NUM,8,28005,43973659,447391253,1,Puerta Calle,1,Abierto,30,,PB,03,,,YAKUZA SUSHI,1,Anual,1,Abierta,702,702,15/03/2018,11000637,1,706300,CALLE                   ,SEGOVIA                                           ,NUM,8,  ,Acera,10:00:00 a. m.,12:30:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,11:00:00 p. m.,0,0,3,3,9,  
6639,270546421,1,CENTRO              ,105,UNIVERSIDAD         ,20147603,1,253800,CALLE                   ,DUQUE DE OSUNA                                    ,NUM,4,28015,4396186,447516654,1,Puerta Calle,1,Abierto,15,,PB,02,,,CAFE BAR,1,Anual,1,Abierta,2088,2088,19/03/2018,20147603,1,253800,CALLE                   ,DUQUE DE OSUNA                                    ,NUM,4,  ,Calle peatonal,09:00:00 a. m.,11:30:00 p. m.,09:00:00 a. m.,11:00:00 p. m.,09:00:00 a. m.,01:00:00 a. m.,09:00:00 a. m.,11:00:00 p. m.,0,0,7,7,26,  
6640,270535979,1,CENTRO              ,106,SOL                 ,11007773,1,803400,CALLE                   ,ZARAGOZA                                          ,NUM,9,28012,44006659,447409553,1,Puerta Calle,1,Abierto,10,,PB,02,,,BIE-BI,1,Anual,1,Abierta,85,85,19/03/2018,11007773,1,803400,CALLE                   ,ZARAGOZA                                          ,NUM,9,  ,Calle peatonal,09:00:00 a. m.,11:30:00 p. m.,09:00:00 a. m.,11:00:00 p. m.,09:00:00 a. m.,01:00:00 a. m.,09:00:00 a. m.,11:00:00 p. m.,0,0,2,2,7,  
6642,270537723,16,HORTALEZA           ,1604,PINAR DEL REY       ,20047686,1,88908858,AVENIDA                 ,GRAN VIA DE HORTALEZA                             ,NUM,69,28043,44544559,448007048,1,Puerta Calle,1,Abierto,10,,PB,19,,,BUCARO CERVECERIA,1,Anual,1,Abierta,324,324,19/03/2018,20056853,1,88908858,AVENIDA                 ,GRAN VIA DE HORTALEZA                             ,NUM,67, C,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,10,10,40,  
6643,270522941,4,SALAMANCA           ,401,RECOLETOS           ,11014516,1,773000,CALLE                   ,VELAZQUEZ                                         ,NUM,30,28001,44197858,447512151,1,Puerta Calle,1,Abierto,20,,PB,03,,,JOSELITOS,1,Anual,1,Abierta,108,108,19/03/2018,11014516,1,773000,CALLE                   ,VELAZQUEZ                                         ,NUM,30,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,6,6,9,  
6644,270436768,12,USERA               ,1205,MOSCARDO            ,11083752,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,160,28026,44051558,447118352,1,Puerta Calle,1,Abierto,10,,PB,A,,,RESTAURANTE LA PARRILLA,1,Anual,1,Abierta,10966,10966,19/03/2018,11083752,1,59400,CALLE                   ,ANTONIO LOPEZ                                     ,NUM,160,  ,Zona de estacionamiento,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,19,19,58,  
6645,20001037,2,ARGANZUELA          ,205,DELICIAS            ,11009847,1,296000,CALLE                   ,FERROCARRIL                                       ,NUM,21,28045,44089658,447246652,1,Puerta Calle,1,Abierto,20,,PB,06,,,BAR-RESTAURANTE EL PULPO,1,Anual,1,Abierta,4185,4185,19/03/2018,11009847,1,296000,CALLE                   ,FERROCARRIL                                       ,NUM,21,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,14,14,49,  
6646,160001419,16,HORTALEZA           ,1603,CANILLAS            ,11117132,1,524650,CALLE                   ,MOTA DEL CUERVO                                   ,NUM,13,28043,44639859,447958647,1,Puerta Calle,1,Abierto,20,,PB,02,,,BAR OASIS,1,Anual,1,Abierta,144,144,20/03/2018,11117132,1,524650,CALLE                   ,MOTA DEL CUERVO                                   ,NUM,13,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,10,10,20,  
6647,150001951,15,CIUDAD LINEAL       ,1501,VENTAS              ,11104002,1,63700,CALLE                   ,APOSTOL SANTIAGO                                  ,NUM,6,28017,44451957,447513848,1,Puerta Calle,1,Abierto,10,,PB,DR,,,LA FORNIA,1,Anual,1,Abierta,351,351,20/03/2018,11104002,1,63700,CALLE                   ,APOSTOL SANTIAGO                                  ,NUM,6,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,15,15,45,  
6648,270093666,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11025595,1,626900,CALLE                   ,RAFAEL SALGADO                                    ,NUM,3,28036,4415906,447842552,1,Puerta Calle,1,Abierto,10,,PB,02,,,LA BODEGA,1,Anual,1,Abierta,2138,2138,20/03/2018,11025583,1,241800,CALLE                   ,DOCTOR FLEMING                                    ,NUM,1,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,1,1,6,6,16,  
6649,270177809,16,HORTALEZA           ,1603,CANILLAS            ,11117133,1,524650,CALLE                   ,MOTA DEL CUERVO                                   ,NUM,11,28043,44638659,447956047,1,Puerta Calle,1,Abierto,20,,PB,03,,,PUB OSWAN,1,Anual,1,Abierta,35,35,20/03/2018,11117134,1,524650,CALLE                   ,MOTA DEL CUERVO                                   ,NUM,9,  ,Superficie en parcela privada,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,10,10,40,  
6650,285007426,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11026401,1,88909479,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,47,28016,4424576,447890952,1,Puerta Calle,1,Abierto,60,DR,PB,L06,,,BAR-TETERIA,2,Estacional,1,Abierta,306,,20/03/2018,11026401,1,88909479,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,47,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,,,08:00:00 a. m.,01:30:00 a. m.,,,0,,7,,28,  
6651,270092334,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11025250,1,88909479,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,48,28016,4424286,447886252,1,Puerta Calle,1,Abierto,30,01,PB,01,,,MALLORCA,1,Anual,1,Abierta,2515,2515,20/03/2018,11025250,1,88909479,AVENIDA                 ,ALBERTO ALCOCER                                   ,NUM,48,  ,Superficie en parcela privada,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,10,10,30,  
6653,270413956,14,MORATALAZ           ,1401,PAVONES             ,11101226,1,74800,CALLE                   ,ARROYO FONTARRON                                  ,NUM,391,28030,44595455,447182346,1,Puerta Calle,1,Abierto,30,,PB,01,,,LAS TEJAS,2,Estacional,1,Abierta,1697,,21/03/2018,11101226,1,74800,CALLE                   ,ARROYO FONTARRON                                  ,NUM,391,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,,,10:00:00 a. m.,01:00:00 a. m.,,,0,,6,,24,  
6655,140000283,14,MORATALAZ           ,1406,VINATEROS           ,11103044,1,134950,CALLE                   ,CAÑADA                                            ,NUM,2,28030,44533456,447277047,1,Puerta Calle,1,Abierto,30,,PB,001,,,BAR EL EDEN TAPAS Y RACIONES,2,Estacional,1,Abierta,35,,21/03/2018,11103044,1,134950,CALLE                   ,CAÑADA                                            ,NUM,2,  ,Otros,10:00:00 a. m.,12:00:00 a. m.,,,10:00:00 a. m.,01:00:00 a. m.,,,0,,10,,40,  
6656,285005626,2,ARGANZUELA          ,204,LEGAZPI             ,31015022,1,31000444,CALLE                   ,SODIO                                             ,NUM,2,28045,44133458,447113752,1,Puerta Calle,1,Abierto,10,,PB,04,,,RESTAURANTE TRENDING TAPAS,1,Anual,1,Abierta,3894,3894,21/03/2018,20159265,1,88909678,CALLE                   ,EMBAJADORES                                       ,NUM,198,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,12,12,48, B
6657,285016459,8,FUENCARRAL-EL PARDO ,806,VALVERDE            ,31008779,1,2801,CALLE                   ,SAN JUAN DE ORTEGA                                ,NUM,24,28050,44285663,448407453,1,Puerta Calle,1,Abierto,170,,PB,08,,,RA MEN KAGURA,2,Estacional,1,Abierta,1906,,22/03/2018,31045159,1,2802,CALLE                   ,VILORIA DE LA RIOJA                               ,NUM,17,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,,,10:00:00 a. m.,02:30:00 a. m.,,,0,,7,,28,  
6659,270477747,3,RETIRO              ,302,ADELFAS             ,11011579,1,241300,CALLE                   ,DOCTOR ESQUERDO                                   ,NUM,183,28007,44304257,44728975,1,Puerta Calle,1,Abierto,40,,PB,4A,,,NIASCA CAFETERIA,2,Estacional,1,Abierta,2106,,22/03/2018,11011579,1,241300,CALLE                   ,DOCTOR ESQUERDO                                   ,NUM,183,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,,,08:00:00 a. m.,01:30:00 a. m.,,,0,0,9,0,27,  
