prov_insc,cant_insc,parr_insc,anio_insc,mes_insc,mes_reg,dia_insc,fecha_insc,hijos_rec,mcap_bie,nac_1,cod_pais1,sexo_1,anio_nac1,mes_nac1,dia_nac1,fecha_nac1,edad_1,nmatant1,est_civi1,p_etnica1,niv_inst1,sabe_leer1,prov_hab1,cant_hab1,parr_hab1,area_1,nac_2,cod_pais2,sexo_2,anio_nac2,mes_nac2,dia_nac2,fecha_nac2,edad_2,nmatant2,est_civi2,p_etnica2,niv_inst2,sabe_leer2,prov_hab2,cant_hab2,parr_hab2,area_2
17,1701,170126,2020,3,marzo,6,03/06/2020,0,2,1,218,1,1990,7,17,7/17/1990,29,0,1,6,9,1,17,1701,170108,1,1,218,2,1992,6,17,6/17/1992,27,0,1,6,8,1,17,1701,170108,1
17,1701,170126,2020,3,marzo,9,03/09/2020,0,2,1,218,1,1992,9,21,9/21/1992,27,0,1,6,8,1,17,1701,170102,1,1,218,2,1992,7,7,07/07/1992,27,0,1,6,5,1,17,1701,170118,1
17,1701,170126,2020,6,junio,9,06/09/2020,0,2,1,218,1,1989,9,12,09/12/1989,30,0,1,6,8,1,17,1701,170109,1,1,218,2,1992,11,27,11/27/1992,27,0,1,6,7,1,17,1701,170109,1
17,1701,170126,2020,6,junio,12,06/12/2020,0,2,1,218,1,1993,8,8,08/08/1993,26,0,1,6,7,1,17,1701,170131,1,1,218,2,1992,12,1,12/01/1992,27,0,1,6,7,1,17,1701,170131,1
17,1701,170126,2020,7,julio,2,07/02/2020,0,2,1,218,1,1992,8,6,08/06/1992,27,0,1,6,6,1,17,1701,170111,1,1,218,2,1993,1,11,01/11/1993,27,0,1,6,7,1,17,1701,170111,1
17,1701,170126,2020,7,julio,10,07/10/2020,0,2,1,218,1,1940,12,7,12/07/1940,79,0,1,6,8,1,17,1701,170111,1,1,218,2,1993,7,6,07/06/1993,27,0,1,6,8,1,17,1701,170111,1
17,1701,170126,2020,7,julio,10,07/10/2020,0,2,1,218,1,1990,10,28,10/28/1990,29,0,1,6,8,1,17,1701,170111,1,1,218,2,1992,8,29,8/29/1992,27,0,1,6,8,1,17,1701,170111,1
17,1701,170126,2020,7,julio,10,07/10/2020,0,2,1,218,1,1990,12,29,12/29/1990,29,0,1,6,6,1,17,1701,170109,1,1,218,2,1992,7,28,7/28/1992,27,0,1,6,7,1,17,1701,170109,1
17,1701,170126,2020,7,julio,22,7/22/2020,0,2,1,218,1,1992,4,14,4/14/1992,28,0,1,6,6,1,17,1701,170108,1,1,218,2,1993,2,5,02/05/1993,27,0,1,6,6,1,17,1701,170108,1
17,1701,170126,2020,7,julio,30,7/30/2020,0,2,1,218,1,1997,5,21,5/21/1997,23,0,1,6,8,1,17,1701,170121,1,1,218,2,1992,10,21,10/21/1992,27,0,1,6,8,1,17,1701,170121,1
17,1701,170126,2020,8,agosto,18,8/18/2020,0,2,1,218,1,1993,9,30,9/30/1993,26,0,1,6,7,1,17,1701,170132,1,1,218,2,1993,5,18,5/18/1993,27,0,1,6,8,1,17,1701,170126,1
17,1701,170126,2020,8,agosto,24,8/24/2020,2,2,1,218,1,1988,7,7,07/07/1988,32,0,1,6,6,1,17,1701,170120,1,1,218,2,1993,4,11,04/11/1993,27,0,1,6,6,1,17,1701,170120,1
17,1701,170126,2020,8,agosto,27,8/27/2020,2,2,1,218,1,1993,7,25,7/25/1993,27,0,1,6,4,1,17,1701,170126,1,1,218,2,1993,2,10,02/10/1993,27,0,1,6,4,9,17,1701,170126,1
17,1701,170126,2020,8,agosto,28,8/28/2020,2,2,1,218,1,1992,9,2,09/02/1992,27,0,1,6,8,1,17,1701,170126,1,1,218,2,1993,6,22,6/22/1993,27,0,1,6,6,1,17,1701,170126,1
17,1701,170126,2020,8,agosto,28,8/28/2020,0,2,1,218,1,1990,1,25,1/25/1990,30,0,1,6,8,1,17,1701,170126,1,1,218,2,1992,11,30,11/30/1992,27,0,1,6,6,1,17,1701,170126,1
17,1701,170126,2020,8,agosto,28,8/28/2020,1,2,1,218,1,1994,9,6,09/06/1994,25,0,1,6,8,1,17,1701,170131,1,1,218,2,1993,5,1,05/01/1993,27,0,1,6,8,1,17,1701,170131,1
17,1701,170126,2020,8,agosto,31,8/31/2020,0,9,1,218,1,1994,2,20,2/20/1994,26,0,1,6,8,1,17,1701,170111,1,1,218,2,1993,2,9,02/09/1993,27,0,1,6,8,1,17,1701,170111,1
17,1701,170155,2020,6,junio,25,6/25/2020,0,2,1,218,1,1981,8,1,08/01/1981,38,0,1,6,6,1,17,1701,170110,1,1,218,2,1992,8,19,8/19/1992,27,0,1,6,6,1,17,1701,170110,1
17,1701,170155,2020,8,agosto,3,08/03/2020,0,2,1,218,1,1984,11,28,11/28/1984,35,0,1,6,6,1,17,1701,170129,1,1,218,2,1992,8,25,8/25/1992,27,0,1,6,6,1,17,1701,170129,1
17,1701,170155,2020,8,agosto,20,8/20/2020,0,2,1,218,1,2000,4,1,04/01/2000,20,0,1,6,6,1,17,1701,170111,1,1,218,2,1992,12,21,12/21/1992,27,0,1,6,6,1,17,1701,170101,1
17,1701,170112,2020,8,agosto,6,08/06/2020,0,2,1,218,1,1989,9,24,9/24/1989,30,0,1,7,8,1,17,1701,170112,1,1,218,2,1993,6,17,6/17/1993,27,0,1,6,7,1,17,1701,170112,1
17,1701,170112,2020,8,agosto,7,08/07/2020,0,2,1,218,1,1981,8,29,8/29/1981,38,0,1,6,9,1,17,1701,170150,1,1,218,2,1992,8,20,8/20/1992,27,0,1,6,8,1,17,1701,170150,1
17,1701,170112,2020,8,agosto,7,08/07/2020,0,2,1,218,1,1985,2,20,2/20/1985,35,0,1,6,6,1,17,1701,170180,2,1,218,2,1993,1,14,1/14/1993,27,0,1,6,8,1,17,1701,170102,1
17,1701,170112,2020,8,agosto,12,08/12/2020,0,2,2,999,1,1994,11,3,11/03/1994,25,0,1,7,8,1,17,1701,170156,2,1,218,2,1993,1,21,1/21/1993,27,0,1,6,8,1,17,1701,170103,1
17,1701,170112,2020,8,agosto,14,8/14/2020,0,2,1,218,1,1991,12,31,12/31/1991,28,0,1,6,9,1,17,1701,170104,1,1,218,2,1992,8,21,8/21/1992,27,0,1,6,7,1,17,1701,170104,1
17,1701,170112,2020,8,agosto,21,8/21/2020,1,2,1,218,1,1993,1,17,1/17/1993,27,0,1,6,6,1,17,1701,170101,1,1,218,2,1993,5,13,5/13/1993,27,0,1,6,8,1,17,1701,170101,1
17,1701,170112,2020,8,agosto,20,8/20/2020,0,2,1,218,1,1990,2,24,2/24/1990,30,0,1,7,7,1,17,1701,170125,1,1,218,2,1993,4,12,04/12/1993,27,0,1,6,8,1,17,1701,170125,1
17,1701,170112,2020,8,agosto,27,8/27/2020,0,2,1,218,1,1986,11,17,11/17/1986,33,0,1,6,8,1,17,1701,170128,1,1,218,2,1993,6,3,06/03/1993,27,0,1,6,8,1,17,1701,170128,1
17,1702,170202,2020,2,febrero,14,2/14/2020,2,2,1,218,1,1990,12,24,12/24/1990,29,0,1,6,8,1,17,1704,170450,1,1,218,2,1992,6,22,6/22/1992,27,0,1,6,8,1,17,1704,170450,1
17,1703,170350,2020,2,febrero,14,2/14/2020,2,2,1,218,1,1990,4,7,04/07/1990,29,0,1,6,6,1,17,1703,170350,1,1,218,2,1993,2,11,02/11/1993,27,0,1,6,6,1,17,1703,170350,1
17,1703,170350,2020,2,febrero,14,2/14/2020,1,2,1,218,1,1996,2,16,2/16/1996,23,0,1,6,6,1,17,1703,170350,1,1,218,2,1992,8,31,8/31/1992,27,0,1,6,6,1,17,1703,170350,1
17,1703,170350,2020,2,febrero,21,2/21/2020,1,2,1,218,1,1989,7,28,7/28/1989,30,0,1,6,8,1,17,1703,170350,1,1,218,2,1992,12,29,12/29/1992,27,0,1,6,8,1,17,1703,170350,1
17,1703,170350,2020,3,marzo,6,03/06/2020,0,2,1,218,1,1990,11,2,11/02/1990,29,0,1,6,7,1,17,1703,170350,1,1,218,2,1992,6,13,6/13/1992,27,0,1,6,8,1,17,1703,170350,1
17,1703,170350,2020,7,julio,10,07/10/2020,0,2,1,218,1,1991,9,15,9/15/1991,28,0,1,6,6,1,17,1703,170350,1,1,218,2,1992,8,13,8/13/1992,27,0,1,6,6,1,17,1703,170350,1
17,1703,170350,2020,7,julio,16,7/16/2020,0,9,1,218,1,1993,1,12,01/12/1993,27,0,1,6,8,1,17,1701,170150,1,1,218,2,1993,5,5,05/05/1993,27,0,1,6,8,1,17,1701,170150,1
17,1705,170501,2020,1,enero,22,1/22/2020,1,2,1,218,1,1994,4,30,4/30/1994,25,0,1,6,6,1,17,1705,170501,1,1,218,2,1992,3,29,3/29/1992,27,0,1,6,6,1,17,1705,170501,1
17,1705,170501,2020,1,enero,31,1/31/2020,1,2,1,218,1,1994,4,25,4/25/1994,25,0,1,6,6,1,17,1705,170501,1,1,218,2,1992,4,4,04/04/1992,27,0,1,6,6,1,17,1705,170501,1
17,1705,170501,2020,2,febrero,7,02/07/2020,0,2,1,218,1,1989,4,18,4/18/1989,30,0,1,6,6,1,17,1705,170501,1,1,218,2,1992,4,30,4/30/1992,27,0,1,6,8,1,17,1705,170501,1
17,1705,170501,2020,2,febrero,7,02/07/2020,0,2,1,218,1,1982,1,11,01/11/1982,38,0,1,6,8,1,17,1705,170501,1,1,218,2,1992,6,30,6/30/1992,27,0,1,6,8,1,17,1705,170501,1
17,1705,170501,2020,2,febrero,14,2/14/2020,0,2,1,218,1,1989,7,7,07/07/1989,30,0,1,6,8,1,17,1701,170121,1,1,218,2,1992,12,18,12/18/1992,27,0,1,6,8,1,17,1701,170121,1
17,1705,170501,2020,2,febrero,20,2/20/2020,0,2,1,218,1,1988,10,28,10/28/1988,31,0,1,6,8,1,17,1701,170112,1,1,218,2,1992,2,22,2/22/1992,27,0,1,6,6,1,17,1701,170112,1
17,1705,170501,2020,3,marzo,2,03/02/2020,1,2,1,218,1,1984,7,8,07/08/1984,35,0,1,6,6,1,17,1705,170501,1,1,218,2,1992,5,15,5/15/1992,27,0,1,6,6,1,17,1705,170501,1
17,1705,170501,2020,7,julio,13,7/13/2020,0,2,1,218,1,1991,8,19,8/19/1991,28,0,1,6,99,9,17,1705,170550,1,1,218,2,1992,9,25,9/25/1992,27,0,1,6,8,1,17,1705,170550,1
17,1705,170501,2020,7,julio,23,7/23/2020,0,2,1,218,1,1990,12,17,12/17/1990,29,0,1,6,5,1,17,1705,170501,1,1,218,2,1992,11,16,11/16/1992,27,0,1,6,6,1,17,1705,170501,1
17,1705,170501,2020,7,julio,27,7/27/2020,0,2,1,218,1,1992,3,3,03/03/1992,28,0,1,6,6,1,17,1703,170350,1,1,218,2,1992,9,19,9/19/1992,27,0,1,6,8,1,17,1703,170350,1
17,1705,170501,2020,10,octubre,7,10/07/2020,0,2,1,218,1,1992,1,15,1/15/1992,28,0,1,6,8,1,17,1705,170501,1,1,218,2,1992,11,30,11/30/1992,27,0,1,6,8,1,17,1705,170501,1
17,1705,170501,2020,10,octubre,16,10/16/2020,0,2,1,218,1,1993,8,10,08/10/1993,27,0,1,6,99,9,17,1705,170501,1,1,218,2,1992,10,28,10/28/1992,27,0,1,6,99,9,17,1705,170501,1
17,1705,170501,2020,10,octubre,19,10/19/2020,0,2,1,218,1,1992,6,9,06/09/1992,28,0,1,6,6,1,17,1701,170150,1,1,218,2,1993,4,16,4/16/1993,27,0,1,6,6,1,17,1701,170150,1
17,1705,170501,2020,10,octubre,23,10/23/2020,1,2,1,218,1,1993,1,17,1/17/1993,27,0,1,6,6,1,17,1705,170501,1,1,218,2,1992,12,13,12/13/1992,27,0,1,6,6,1,17,1705,170501,1
17,1705,170501,2020,10,octubre,23,10/23/2020,0,2,1,218,1,1992,4,18,4/18/1992,28,0,1,6,6,1,17,1705,170501,1,1,218,2,1993,3,1,03/01/1993,27,0,1,6,6,1,17,1705,170501,1
17,1707,170750,2020,10,octubre,16,10/16/2020,1,2,1,218,1,1997,10,16,10/16/1997,23,0,1,6,4,1,17,1707,170750,1,1,218,2,1993,2,15,2/15/1993,27,0,1,6,5,1,17,1707,170750,1
17,1701,170184,2020,2,febrero,7,02/07/2020,0,2,1,218,1,1991,12,10,12/10/1991,28,0,1,6,8,1,17,1701,170108,1,1,218,2,1992,8,17,8/17/1992,27,0,1,6,4,1,17,1701,170108,1
17,1701,170113,2020,3,marzo,13,3/13/2020,0,2,9,999,1,1992,4,21,4/21/1992,27,0,1,6,9,1,17,1701,170113,1,9,999,2,1993,5,13,5/13/1993,26,0,1,6,9,1,17,1701,170113,1
17,1701,170113,2020,10,octubre,8,10/08/2020,0,2,1,218,1,1987,7,25,7/25/1987,33,0,1,6,8,0,17,1701,170113,1,1,218,2,1994,7,12,07/12/1994,26,0,1,6,6,0,17,1701,170116,1
17,1701,170113,2020,10,octubre,8,10/08/2020,0,2,1,218,1,1991,6,20,6/20/1991,29,0,1,6,8,0,17,1701,170113,1,1,218,2,1993,12,12,12/12/1993,26,0,1,6,4,0,17,1701,170108,1
17,1701,170113,2020,10,octubre,12,10/12/2020,0,2,1,218,1,1993,1,9,01/09/1993,27,0,1,6,6,0,17,1701,170113,1,1,218,2,1994,7,24,7/24/1994,26,0,1,6,6,0,17,1701,170118,1
17,1701,170113,2020,10,octubre,26,10/26/2020,0,2,1,218,1,1994,3,7,03/07/1994,26,0,1,6,6,0,17,1701,170113,1,1,218,2,1994,8,20,8/20/1994,26,0,1,6,6,0,17,1701,170121,1
17,1701,170113,2020,10,octubre,29,10/29/2020,0,2,1,218,1,1997,11,29,11/29/1997,22,0,1,6,6,0,17,1701,170113,1,1,218,2,1994,6,2,06/02/1994,26,0,1,6,8,0,17,1701,170108,1
17,1701,170113,2020,11,noviembre,21,11/21/2020,0,2,1,218,1,1992,6,30,6/30/1992,28,0,1,6,8,0,17,1701,170113,1,1,218,2,1994,2,18,2/18/1994,26,0,1,6,8,0,17,1701,170128,1
17,1701,170113,2020,11,noviembre,25,11/25/2020,0,2,1,218,1,1993,10,9,10/09/1993,27,0,1,6,6,0,17,1701,170113,1,1,218,2,1994,7,9,07/09/1994,26,0,1,6,8,0,17,1701,170150,1
17,1701,170113,2020,11,noviembre,25,11/25/2020,0,2,1,218,1,1993,4,21,4/21/1993,27,0,1,6,8,0,17,1701,170113,1,1,218,2,1994,10,1,10/01/1994,26,0,1,6,8,0,17,1701,170128,1
17,1701,170177,2020,9,septiembre,2,09/02/2020,0,2,1,218,1,1993,3,7,03/07/1993,27,0,1,6,8,0,17,1701,170177,2,1,218,2,1993,10,4,10/04/1993,26,0,1,6,6,0,17,1701,170150,1
17,1701,170177,2020,9,septiembre,7,09/07/2020,0,2,1,218,1,1993,8,29,8/29/1993,27,0,1,6,6,0,17,1701,170177,2,1,218,2,1993,9,25,9/25/1993,26,0,1,6,8,0,17,1701,170103,1
17,1701,170184,2020,11,noviembre,12,11/12/2020,0,2,1,218,1,1992,8,18,8/18/1992,28,0,1,6,8,0,17,1701,170184,2,1,218,2,1994,10,6,10/06/1994,26,0,1,6,8,0,17,1701,170104,1
17,1701,170184,2020,11,noviembre,28,11/28/2020,0,2,1,218,1,1993,10,15,10/15/1993,27,0,1,6,8,0,17,1701,170184,2,1,218,2,1994,10,14,10/14/1994,26,0,1,6,8,0,17,1701,170114,1
17,1701,170184,2020,12,diciembre,3,12/03/2020,0,2,1,218,1,1994,10,7,10/07/1994,26,0,1,6,8,0,17,1701,170184,2,1,218,2,1994,5,17,5/17/1994,26,0,1,6,8,0,17,1701,170102,1
17,1701,170184,2020,12,diciembre,3,12/03/2020,1,2,1,218,1,1985,12,25,12/25/1985,34,0,1,6,6,0,17,1701,170184,2,1,218,2,1994,3,19,3/19/1994,26,0,1,6,6,0,17,1701,170111,1
17,1701,170110,2020,9,septiembre,9,09/09/2020,0,2,1,218,1,1993,11,9,11/09/1993,26,0,1,6,8,0,17,1701,170110,1,1,218,2,1994,1,12,01/12/1994,26,0,1,6,8,0,17,1701,170106,1
17,1701,170110,2020,10,octubre,30,10/30/2020,0,2,1,218,1,1994,10,18,10/18/1994,26,0,1,6,6,0,17,1701,170110,1,1,218,2,1994,3,27,3/27/1994,26,0,1,6,4,0,17,1701,170106,1
17,1701,170110,2020,11,noviembre,13,11/13/2020,0,2,1,218,1,1988,4,11,04/11/1988,32,0,1,6,8,0,17,1701,170110,1,1,218,2,1994,2,4,02/04/1994,26,0,1,9,6,0,17,1701,170110,1
17,1701,170110,2020,11,noviembre,20,11/20/2020,1,2,1,218,1,1990,2,27,2/27/1990,30,0,1,6,4,0,17,1701,170110,1,1,218,2,1994,3,21,3/21/1994,26,0,1,5,4,0,17,1701,170106,1
17,1701,170110,2020,11,noviembre,25,11/25/2020,0,2,1,218,1,1992,10,17,10/17/1992,28,0,1,6,6,0,17,1701,170110,1,1,218,2,1994,5,20,5/20/1994,26,0,1,6,8,0,17,1701,170102,1
17,1701,170126,2020,9,septiembre,3,09/03/2020,0,2,1,218,1,1990,7,15,7/15/1990,30,0,1,6,8,0,17,1701,170126,1,1,218,2,1993,12,27,12/27/1993,26,0,1,6,4,0,17,1701,170150,1
17,1701,170126,2020,9,septiembre,11,09/11/2020,0,2,1,218,1,1993,8,13,8/13/1993,27,0,1,6,8,0,17,1701,170126,1,1,218,2,1994,8,10,08/10/1994,26,0,1,6,6,0,17,1701,170111,1
17,1701,170126,2020,9,septiembre,24,9/24/2020,0,2,1,218,1,1995,5,23,5/23/1995,25,0,1,6,8,0,17,1701,170126,1,1,218,2,1994,5,14,5/14/1994,26,0,1,6,8,0,17,1701,170122,1
17,1701,170126,2020,9,septiembre,25,9/25/2020,0,2,1,218,1,1994,4,10,04/10/1994,26,0,1,6,6,0,17,1701,170126,1,1,218,2,1994,2,26,2/26/1994,26,0,1,6,8,0,17,1701,170111,1
17,1701,170126,2020,9,septiembre,30,9/30/2020,1,2,1,218,1,1995,9,5,09/05/1995,25,0,1,6,8,0,17,1701,170126,1,1,218,2,1994,1,29,1/29/1994,26,0,1,6,6,0,17,1701,170108,1
17,1701,170126,2020,10,octubre,13,10/13/2020,2,2,1,218,1,1982,4,6,04/06/1982,38,0,1,6,6,0,17,1701,170126,1,1,218,2,1994,1,19,1/19/1994,26,0,1,6,6,0,17,1701,170111,1
17,1701,170126,2020,10,octubre,16,10/16/2020,0,2,1,218,1,1994,4,25,4/25/1994,26,0,1,6,6,0,17,1701,170126,1,1,218,2,1994,6,23,6/23/1994,26,0,1,6,8,0,17,1701,170108,1
17,1701,170126,2020,10,octubre,22,10/22/2020,0,2,1,218,1,1989,12,29,12/29/1989,30,0,1,1,6,0,17,1701,170126,1,1,218,2,1994,3,20,3/20/1994,26,0,1,6,2,0,17,1703,170350,1
17,1701,170126,2020,11,noviembre,6,11/06/2020,0,2,1,218,1,1994,1,29,1/29/1994,26,0,1,6,6,0,17,1701,170126,1,1,218,2,1993,11,15,11/15/1993,26,0,1,6,8,0,17,1701,170108,1
17,1701,170126,2020,11,noviembre,20,11/20/2020,1,2,1,218,1,1993,7,13,7/13/1993,27,0,1,6,6,0,17,1701,170126,1,1,218,2,1994,8,28,8/28/1994,26,0,1,6,6,0,17,1701,170108,1
17,1701,170126,2020,12,diciembre,11,12/11/2020,1,2,1,218,1,1992,9,8,09/08/1992,28,0,1,6,6,0,17,1701,170126,1,1,218,2,1994,8,6,08/06/1994,26,0,1,6,6,0,17,1701,170108,1
17,1701,170126,2020,12,diciembre,24,12/24/2020,1,2,1,218,1,1994,3,1,03/01/1994,26,0,1,6,8,0,17,1701,170126,1,1,218,2,1994,4,18,4/18/1994,26,0,1,6,6,0,17,1701,170108,1
17,1701,170113,2020,12,diciembre,16,12/16/2020,1,2,1,218,1,1990,12,31,12/31/1990,29,0,1,6,6,0,17,1701,170113,1,1,218,2,1994,5,29,5/29/1994,26,0,1,6,6,0,17,1701,170111,1
17,1701,170113,2020,12,diciembre,30,12/30/2020,1,2,1,218,1,1995,7,28,7/28/1995,25,0,1,6,8,0,17,1701,170113,1,1,218,2,1994,10,29,10/29/1994,26,0,1,6,6,0,17,1701,170108,1
17,1701,170112,2020,9,septiembre,4,09/04/2020,0,2,1,218,1,1991,10,7,10/07/1991,28,0,1,6,8,0,17,1701,170112,1,1,218,2,1993,9,29,9/29/1993,26,0,1,6,8,0,17,1701,170121,1
17,1701,170112,2020,9,septiembre,14,9/14/2020,0,2,1,218,1,1994,3,12,03/12/1994,26,0,1,6,4,0,17,1701,170112,1,2,862,2,1994,4,27,4/27/1994,26,0,1,6,2,0,17,1701,170124,1
17,1701,170112,2020,9,septiembre,7,09/07/2020,0,9,1,218,1,1995,5,18,5/18/1995,25,0,1,6,8,0,17,1701,170112,1,1,218,2,1993,10,8,10/08/1993,26,0,1,6,8,0,17,1701,170150,1
17,1701,170112,2020,9,septiembre,22,9/22/2020,0,2,1,218,1,1993,7,22,7/22/1993,27,0,1,6,8,0,17,1701,170112,1,1,218,2,1994,1,8,01/08/1994,26,0,1,6,8,0,17,1701,170114,1
17,1701,170112,2020,9,septiembre,25,9/25/2020,0,2,1,218,1,1993,9,8,09/08/1993,27,0,1,6,6,0,17,1701,170112,1,1,218,2,1994,1,20,1/20/1994,26,0,1,6,4,0,17,1701,170105,1
17,1701,170112,2020,9,septiembre,29,9/29/2020,0,2,1,218,1,1989,11,15,11/15/1989,30,0,1,6,8,0,17,1701,170112,1,1,218,2,1994,1,13,1/13/1994,26,0,1,6,8,0,17,1701,170150,1
17,1701,170112,2020,10,octubre,7,10/07/2020,0,2,1,218,1,1994,10,19,10/19/1994,25,0,1,6,6,0,17,1701,170112,1,1,218,2,1994,3,25,3/25/1994,26,0,1,6,6,0,17,1701,170106,1
17,1701,170112,2020,10,octubre,7,10/07/2020,0,9,1,218,1,1993,12,6,12/06/1993,26,0,1,6,6,0,17,1701,170112,1,1,218,2,1994,3,15,3/15/1994,26,0,1,1,6,0,17,1701,170128,1
17,1701,170112,2020,10,octubre,14,10/14/2020,0,2,1,218,1,1995,1,20,1/20/1995,25,0,1,6,4,0,17,1701,170112,1,1,218,2,1994,9,23,9/23/1994,26,0,1,6,8,0,17,1701,170129,1
17,1701,170112,2020,10,octubre,22,10/22/2020,0,2,1,218,1,1975,8,4,08/04/1975,45,0,1,6,6,0,17,1701,170112,1,1,218,2,1994,2,10,02/10/1994,26,0,1,6,8,0,17,1701,170103,1
17,1701,170112,2020,10,octubre,22,10/22/2020,0,2,1,218,1,1996,5,28,5/28/1996,24,0,1,6,8,0,17,1701,170112,1,1,218,2,1994,4,25,4/25/1994,26,0,1,6,8,0,17,1701,170121,1
17,1701,170112,2020,10,octubre,22,10/22/2020,0,2,1,218,1,1992,1,24,1/24/1992,28,0,1,6,4,0,17,1701,170112,1,1,218,2,1994,2,1,02/01/1994,26,0,1,6,8,0,17,1701,170150,1
17,1701,170112,2020,10,octubre,27,10/27/2020,0,2,1,218,1,1994,3,17,3/17/1994,26,0,1,6,6,0,17,1701,170112,1,1,218,2,1994,7,3,07/03/1994,26,0,1,6,6,0,17,1701,170108,1
17,1701,170112,2020,11,noviembre,7,11/07/2020,0,2,1,218,1,1989,11,11,11/11/1989,30,0,1,6,8,0,17,1701,170112,1,1,218,2,1994,4,29,4/29/1994,26,0,1,6,8,0,17,1701,170150,1
17,1701,170112,2020,11,noviembre,5,11/05/2020,0,9,1,218,1,1998,12,29,12/29/1998,21,0,1,6,8,0,17,1701,170112,1,2,862,2,1994,2,3,02/03/1994,26,0,1,6,2,0,17,1701,170115,1
17,1701,170112,2020,11,noviembre,16,11/16/2020,1,2,1,218,1,1992,3,4,03/04/1992,28,0,1,6,6,0,17,1701,170112,1,1,218,2,1993,12,26,12/26/1993,26,0,1,6,4,0,17,1701,170109,1
17,1701,170112,2020,12,diciembre,12,12/12/2020,0,2,1,218,1,1992,7,1,07/01/1992,28,0,1,6,8,0,17,1701,170112,1,1,218,2,1994,1,25,1/25/1994,26,0,1,6,6,0,17,1701,170150,1
17,1701,170112,2020,11,noviembre,27,11/27/2020,2,2,1,218,1,1991,2,26,2/26/1991,29,0,1,6,6,0,17,1701,170112,1,1,218,2,1994,11,8,11/08/1994,26,0,1,6,8,0,17,1701,170106,1
17,1701,170112,2020,11,noviembre,27,11/27/2020,0,2,1,218,1,1989,12,1,12/01/1989,30,0,1,6,6,0,17,1701,170112,1,1,218,2,1994,7,2,07/02/1994,26,0,1,6,6,0,17,1701,170106,1
17,1701,170112,2020,12,diciembre,12,12/12/2020,0,2,1,218,1,1987,3,14,3/14/1987,33,0,1,6,8,0,17,1701,170112,1,1,218,2,1994,3,21,3/21/1994,26,0,1,6,8,0,17,1701,170109,1
17,1701,170112,2020,12,diciembre,11,12/11/2020,0,2,2,862,1,1990,2,11,02/11/1990,30,0,1,6,2,0,17,1701,170112,1,2,862,2,1994,1,7,01/07/1994,26,0,1,6,2,0,17,1701,170106,1
17,1701,170112,2020,12,diciembre,16,12/16/2020,0,2,1,218,1,1991,10,20,10/20/1991,29,0,1,6,6,0,17,1701,170112,1,1,218,2,1994,4,23,4/23/1994,26,0,1,6,4,0,17,1701,170108,1
17,1701,170112,2020,12,diciembre,14,12/14/2020,0,2,2,862,1,1994,5,24,5/24/1994,26,0,1,7,8,0,17,1701,170112,1,2,862,2,1994,5,13,5/13/1994,26,0,1,6,8,0,17,1701,170150,1
17,1701,170112,2020,12,diciembre,15,12/15/2020,0,2,1,218,1,1992,1,16,1/16/1992,28,0,1,6,8,0,17,1701,170112,1,2,887,2,1994,10,27,10/27/1994,26,0,1,8,8,0,17,1701,170112,1
17,1701,170112,2020,12,diciembre,17,12/17/2020,0,2,1,218,1,1994,4,26,4/26/1994,26,0,1,4,8,0,17,1701,170112,1,1,218,2,1994,10,30,10/30/1994,26,0,1,4,6,0,17,1705,170501,1
17,1701,170112,2020,12,diciembre,18,12/18/2020,0,2,1,218,1,1992,10,16,10/16/1992,28,0,1,6,8,0,17,1701,170112,1,1,218,2,1994,4,14,4/14/1994,26,0,1,6,8,0,17,1701,170150,1
17,1701,170112,2020,12,diciembre,18,12/18/2020,0,2,1,218,1,1991,9,30,9/30/1991,29,0,1,6,6,0,17,1701,170112,1,1,218,2,1994,4,26,4/26/1994,26,0,1,6,8,0,17,1701,170150,1
17,1701,170112,2020,12,diciembre,24,12/24/2020,0,2,1,218,1,1994,6,19,6/19/1994,26,0,1,6,6,0,17,1701,170112,1,1,218,2,1994,11,22,11/22/1994,26,0,1,6,6,0,17,1701,170108,1
17,1701,170112,2020,12,diciembre,28,12/28/2020,0,2,1,218,1,1990,8,16,8/16/1990,30,0,1,2,6,0,17,1701,170112,1,1,218,2,1994,9,23,9/23/1994,26,0,1,6,4,0,17,1701,170150,1
17,1701,170112,2020,12,diciembre,24,12/24/2020,1,2,1,218,1,1992,9,8,09/08/1992,28,0,1,6,4,0,17,1701,170112,1,1,218,2,1994,8,15,8/15/1994,26,0,1,6,6,0,17,1701,170150,1
17,1701,170177,2020,10,octubre,23,10/23/2020,0,2,1,218,1,1994,5,4,05/04/1994,26,0,1,6,6,0,17,1701,170177,2,1,218,2,1994,1,26,1/26/1994,26,0,1,6,8,0,17,1701,170150,1
17,1701,170177,2020,10,octubre,27,10/27/2020,0,2,1,218,1,1993,1,6,01/06/1993,27,0,1,6,8,0,17,1701,170177,2,1,218,2,1994,7,18,7/18/1994,26,0,1,6,6,0,17,1701,170109,1
17,1701,170177,2020,11,noviembre,5,11/05/2020,0,2,1,218,1,1988,7,14,7/14/1988,32,0,1,6,6,0,17,1701,170177,2,1,218,2,1994,5,19,5/19/1994,26,0,1,6,6,0,17,1701,170129,1
17,1701,170177,2020,11,noviembre,13,11/13/2020,1,2,1,218,1,1990,1,7,01/07/1990,30,0,1,6,8,0,17,1701,170177,2,1,218,2,1993,11,30,11/30/1993,26,0,1,6,6,0,17,1701,170150,1
