fecha;consumo_kWh
1/3/2019;11114,94
1/3/2019;5854,8
1/3/2019;8241
1/3/2019;4125
1/3/2019;1470
1/3/2019;694
1/3/2019;1647
1/3/2019;3224
1/3/2019;2346
1/3/2019;1595
1/3/2019;3770
1/3/2019;1074
1/3/2019;1559
1/3/2019;2404
1/3/2019;833
1/3/2019;0
1/3/2019;3473
1/3/2019;2569
1/3/2019;1744
1/3/2019;2032
1/3/2019;0
1/3/2019;738
1/3/2019;1296
1/3/2019;623
1/3/2019;882
1/3/2019;3063
1/3/2019;0
1/3/2019;0
1/3/2019;2863
1/3/2019;1707
1/3/2019;3974
1/3/2019;1411
1/3/2019;844
1/3/2019;2278
1/3/2019;2955
1/3/2019;1578
1/3/2019;2905
1/3/2019;5925
1/3/2019;627
1/3/2019;1438
1/3/2019;678
1/3/2019;697
1/3/2019;869
1/3/2019;72
1/3/2019;332
1/3/2019;849
1/3/2019;2223
1/3/2019;672
1/3/2019;1292
1/3/2019;987
1/3/2019;2839
1/3/2019;1740
1/3/2019;1164
1/3/2019;1431
1/3/2019;1299
1/3/2019;381
1/3/2019;1522
1/3/2019;388
1/3/2019;1011
1/3/2019;1160
1/3/2019;2374
1/3/2019;1781
1/3/2019;664
1/3/2019;765
1/3/2019;3302
1/3/2019;927
1/3/2019;637
1/3/2019;1509
1/3/2019;446
1/3/2019;7164
1/3/2019;7623
1/3/2019;1046
1/3/2019;7686
1/3/2019;1120
1/3/2019;2355
1/3/2019;686
1/3/2019;2302
1/3/2019;2102
1/3/2019;1770
1/3/2019;4592
1/3/2019;2433
1/3/2019;5810
1/3/2019;3842
1/3/2019;5352
1/3/2019;4973
1/3/2019;1056
1/3/2019;1197
1/3/2019;415
1/3/2019;1405
1/3/2019;1139
1/3/2019;1475
1/3/2019;2515
1/3/2019;1607
1/3/2019;1669
1/3/2019;455,94
1/3/2019;469
1/3/2019;764
1/3/2019;1009
1/3/2019;769
1/3/2019;1960
1/3/2019;2014
1/3/2019;2327
1/3/2019;1900
1/3/2019;266
1/3/2019;710
1/3/2019;1303
1/3/2019;0
1/3/2019;345
1/3/2019;1065
1/3/2019;7193
1/3/2019;1443
1/3/2019;1342
1/3/2019;2435
1/3/2019;461
1/3/2019;2075
1/3/2019;253
1/3/2019;594
1/3/2019;2064
1/3/2019;676
1/3/2019;782
1/3/2019;3204
1/3/2019;1086
1/3/2019;1742
1/3/2019;1681
1/3/2019;2627
1/3/2019;894
1/3/2019;820
1/3/2019;811
1/3/2019;2140
1/3/2019;863
1/3/2019;1604
1/3/2019;1316
1/3/2019;1062
1/3/2019;1451
1/3/2019;2189
1/3/2019;1278
1/3/2019;524
1/3/2019;1073
1/3/2019;1529
1/3/2019;1292
1/3/2019;3654
1/3/2019;601
1/3/2019;0
1/3/2019;1656
1/3/2019;1456
1/3/2019;1255
1/3/2019;1273
1/3/2019;2899
1/3/2019;2051
1/3/2019;2071
1/3/2019;1
1/3/2019;993
1/3/2019;1334
1/3/2019;1319
1/3/2019;571
1/3/2019;1137
1/3/2019;1855
1/3/2019;917
1/3/2019;445
1/3/2019;2265
1/3/2019;1594
1/3/2019;1480,02
1/3/2019;1371
1/3/2019;1917
1/3/2019;1453
1/3/2019;1833
1/3/2019;2342
1/3/2019;5056
1/3/2019;2347
1/3/2019;3046
1/3/2019;531
1/3/2019;2921
1/3/2019;1223
1/3/2019;420
1/3/2019;889
1/3/2019;264
1/3/2019;1359
1/3/2019;1154
1/3/2019;421
1/3/2019;1404
1/3/2019;1244
1/3/2019;1177
1/3/2019;1826
1/3/2019;121
1/3/2019;347
1/3/2019;449
1/3/2019;1759
1/3/2019;2595
1/3/2019;1864
1/3/2019;0
1/3/2019;1891
1/3/2019;2157
1/3/2019;875
1/3/2019;1534
1/3/2019;2339
1/3/2019;3033
1/3/2019;812,94
1/3/2019;229
1/3/2019;714
1/3/2019;2572
1/3/2019;1772
1/3/2019;2814
1/3/2019;1325
1/3/2019;2267
1/3/2019;923
1/3/2019;1126
1/3/2019;1111
1/3/2019;1007
1/3/2019;1359
1/3/2019;7724
1/3/2019;2263
1/3/2019;1031
1/3/2019;553
1/3/2019;1557
1/3/2019;1711
1/3/2019;64382,4
1/3/2019;2341
1/3/2019;1729,92
1/3/2019;3785
1/3/2019;21
1/3/2019;1539
1/3/2019;892
1/3/2019;1677
1/3/2019;2041
1/3/2019;2967
1/3/2019;493
1/3/2019;1326
1/3/2019;8090
1/3/2019;3236
1/3/2019;1190
1/3/2019;1129
1/3/2019;728
1/3/2019;1191
1/3/2019;1029
1/3/2019;1579
1/3/2019;1466
1/3/2019;2017
1/3/2019;673
1/3/2019;0
1/3/2019;2108
1/3/2019;3483
1/3/2019;932
1/3/2019;1700
1/3/2019;2621
1/3/2019;2227
1/3/2019;3410
1/3/2019;299
1/3/2019;2848
1/3/2019;2421
1/3/2019;2307
1/3/2019;3892
1/3/2019;2258
1/3/2019;823
1/3/2019;1954
1/3/2019;1018
1/3/2019;2790
1/3/2019;2287
1/3/2019;2700
1/3/2019;2408
1/3/2019;2115
1/3/2019;855
1/3/2019;212
1/3/2019;1320
1/3/2019;1760
1/3/2019;744
1/3/2019;1126
1/3/2019;1286
1/3/2019;1845
1/3/2019;176
1/3/2019;203
1/3/2019;2427
1/3/2019;2549
1/3/2019;3953
1/3/2019;2366
1/3/2019;1068,96
1/3/2019;1748
1/3/2019;759
1/3/2019;735
1/3/2019;157
1/3/2019;483
1/3/2019;1128
1/3/2019;0
1/3/2019;2910
1/3/2019;2316
1/3/2019;1676
1/3/2019;982
1/3/2019;2436
1/3/2019;609
1/3/2019;1482
1/3/2019;3841
1/3/2019;3205
1/3/2019;958
1/3/2019;1048
1/3/2019;697
1/3/2019;1967
1/3/2019;1008
1/3/2019;2082
1/3/2019;773
1/3/2019;3917
1/3/2019;1256
1/3/2019;519
1/3/2019;1203
1/3/2019;502
1/3/2019;712
1/3/2019;2504
1/3/2019;1001
1/3/2019;1076
1/3/2019;6813
1/3/2019;3058
1/3/2019;2205
1/3/2019;0
1/3/2019;3173
1/3/2019;182
1/3/2019;1922
1/3/2019;125
1/3/2019;1163
1/3/2019;1349
1/3/2019;1801
1/3/2019;1290
1/3/2019;3393
1/3/2019;179
1/3/2019;1439
1/3/2019;2167
1/3/2019;1491
1/3/2019;3006
1/3/2019;999
1/3/2019;407
1/3/2019;1344
1/3/2019;1989
1/3/2019;1697
1/3/2019;1358
1/3/2019;1246
1/3/2019;1497
1/3/2019;438
1/3/2019;1458
1/3/2019;773
1/3/2019;1354
1/3/2019;820
1/3/2019;2110
1/3/2019;1591
1/3/2019;1091
1/3/2019;2265
1/3/2019;1480
1/3/2019;1505
1/3/2019;1401
1/3/2019;1762
1/3/2019;202
1/3/2019;1878
1/3/2019;2403
1/3/2019;2468
1/3/2019;2157
1/3/2019;2145
1/3/2019;4340
1/3/2019;1575
1/3/2019;2753
1/3/2019;3232
1/3/2019;590
1/3/2019;576
1/3/2019;353
1/3/2019;3283
1/3/2019;719
1/3/2019;1411
1/3/2019;1059
1/3/2019;3771
1/3/2019;4683
1/3/2019;1753
1/3/2019;3440
1/3/2019;2466
1/3/2019;2681
1/3/2019;1476
1/3/2019;795
1/3/2019;1832
1/3/2019;859
1/3/2019;1028
1/3/2019;1040
1/3/2019;1093
1/3/2019;2711
1/3/2019;1371
1/3/2019;1380
1/3/2019;1854
1/3/2019;2284
1/3/2019;195,1
1/3/2019;1951
1/3/2019;1950
1/3/2019;1086
1/3/2019;916
1/3/2019;1053
1/3/2019;2180
1/3/2019;576
1/3/2019;1537
1/3/2019;1203
1/3/2019;594
1/3/2019;1106
1/3/2019;558
1/3/2019;2025
1/3/2019;1328
1/3/2019;2082
1/3/2019;7140
1/3/2019;541
1/3/2019;2321
1/3/2019;2536
1/3/2019;2857
1/3/2019;1477
1/3/2019;1526
1/3/2019;2241
1/3/2019;225
1/3/2019;1080
1/3/2019;276
1/3/2019;171
1/3/2019;924
1/3/2019;592
1/3/2019;542
1/3/2019;146
1/3/2019;1523
1/3/2019;666
1/3/2019;2957
1/3/2019;1043
1/3/2019;1745
1/3/2019;918
1/3/2019;837
1/3/2019;1765
1/3/2019;392
1/3/2019;9218,76
1/3/2019;1810
1/3/2019;1491
1/3/2019;3287
1/3/2019;1332
1/3/2019;1759
1/3/2019;1260
1/3/2019;1993
1/3/2019;1195
1/3/2019;0
1/3/2019;1170
1/3/2019;1977
1/3/2019;906
1/3/2019;120
1/3/2019;3075
1/3/2019;2319
1/3/2019;787
1/3/2019;1754
1/3/2019;1330
1/3/2019;1364,76
1/3/2019;2057
1/3/2019;1448
1/3/2019;2046
1/3/2019;2264
1/3/2019;3654
1/3/2019;1364
1/3/2019;630,36
1/3/2019;2259
1/3/2019;1197,48
1/3/2019;1355,58
1/3/2019;1192
1/3/2019;3632
1/3/2019;4108
1/3/2019;2921
1/3/2019;1507
1/3/2019;1566
1/3/2019;445
1/3/2019;437
1/3/2019;219
1/3/2019;1538
1/3/2019;1881
1/3/2019;682
1/3/2019;2025
1/3/2019;267
1/3/2019;1856
1/3/2019;1949
1/3/2019;1611
1/3/2019;766
1/3/2019;1755
1/3/2019;951
1/3/2019;1703
1/3/2019;2027
1/3/2019;1705
1/3/2019;1642
1/3/2019;2826
1/3/2019;2916
1/3/2019;1146
1/3/2019;1741
1/3/2019;425
1/3/2019;3065
1/3/2019;1763
1/3/2019;2028
1/3/2019;2544
1/3/2019;1644
1/3/2019;2665
1/3/2019;2322
1/3/2019;2493
1/3/2019;2463
1/3/2019;167
1/3/2019;1267
1/3/2019;1113
1/3/2019;1392
1/3/2019;1980
1/3/2019;815
1/3/2019;256,8
1/3/2019;1751
1/3/2019;624
1/3/2019;812
1/3/2019;2174
1/3/2019;3570
1/3/2019;1602
1/3/2019;712
1/3/2019;3024
1/3/2019;612
1/3/2019;445
1/3/2019;1220
1/3/2019;3151
1/3/2019;2298
1/3/2019;3065
1/3/2019;2430
1/3/2019;2135
1/3/2019;2836
1/3/2019;1469
1/3/2019;814
1/3/2019;3277
1/3/2019;952
1/3/2019;1782
1/3/2019;1828
1/3/2019;1320
1/3/2019;1794
1/3/2019;200
1/3/2019;903
1/3/2019;547
1/3/2019;1374
1/3/2019;545
1/3/2019;157
1/3/2019;1200
1/3/2019;350
1/3/2019;498
1/3/2019;511
1/3/2019;1523
1/3/2019;657
1/3/2019;1108
1/3/2019;457
1/3/2019;927
1/3/2019;2341
1/3/2019;2542
1/3/2019;1522
1/3/2019;1755
1/3/2019;871
1/3/2019;2904
1/3/2019;1951
1/3/2019;0
1/3/2019;2346
1/3/2019;3708,72
1/3/2019;2170
1/3/2019;1462
1/3/2019;1881
1/3/2019;625,26
1/3/2019;1579,98
1/3/2019;3297
1/3/2019;1550,4
1/3/2019;357
1/3/2019;690
1/3/2019;1022
1/3/2019;1073
1/3/2019;6573,6
1/3/2019;2736
1/3/2019;6456,41
1/3/2019;2385,9
1/3/2019;3634,41
1/3/2019;3681,2
1/3/2019;3227,08
1/3/2019;4463,95
1/3/2019;2364,5
1/3/2019;3189,8
1/3/2019;2154,7
1/3/2019;3707,5
1/3/2019;1346
1/3/2019;941
1/3/2019;499
1/3/2019;668
1/3/2019;1953
1/3/2019;1351
1/3/2019;2008
1/3/2019;727
1/3/2019;1334
1/3/2019;1919
1/3/2019;2222
1/3/2019;1650
1/3/2019;3022
1/3/2019;1435
1/3/2019;1831
1/3/2019;2140,98
1/3/2019;2871
1/3/2019;1469
1/3/2019;1706
1/3/2019;1898
1/3/2019;2582
1/3/2019;2434
1/3/2019;1423
1/3/2019;1838
1/3/2019;451
1/3/2019;771
1/3/2019;217
1/3/2019;1025
1/3/2019;2265
1/3/2019;2505
1/3/2019;604
1/3/2019;1149
1/3/2019;728
1/3/2019;2262
1/3/2019;1502
1/3/2019;2267
1/3/2019;235
1/3/2019;2447
1/3/2019;1178
1/3/2019;3217,08
1/3/2019;1342
1/3/2019;1695
1/3/2019;1849
1/3/2019;1814
1/3/2019;663
1/3/2019;1839
1/3/2019;10266
1/3/2019;4929,71
1/3/2019;4672,91
1/3/2019;2827,6
1/3/2019;3084,4
1/3/2019;2253,2
1/3/2019;5180,6
1/3/2019;3566,46
1/3/2019;5936
1/3/2019;2696
1/3/2019;956
1/3/2019;1845
1/3/2019;1128
1/3/2019;1567
1/3/2019;2173
1/3/2019;3003
1/3/2019;1201
1/3/2019;696
1/3/2019;837
1/3/2019;817
1/3/2019;3261
1/3/2019;2394
1/3/2019;3855
1/3/2019;1442
1/3/2019;1735
1/3/2019;1185
1/3/2019;527
1/3/2019;1471
1/3/2019;2083
1/3/2019;2261
1/3/2019;1915,56
1/3/2019;2161
1/3/2019;1612
1/3/2019;1539
1/3/2019;3436
1/3/2019;2575
1/3/2019;6967
1/3/2019;5177,52
1/3/2019;2986
1/3/2019;1821
1/3/2019;2738,7
1/3/2019;1659
1/3/2019;1941
1/3/2019;1373
1/3/2019;1746
1/3/2019;802
1/3/2019;1815
1/3/2019;1479
1/3/2019;102
1/3/2019;2185
1/3/2019;1801
1/3/2019;2841
1/3/2019;2608
1/3/2019;2368
1/3/2019;1388
1/3/2019;1398
1/3/2019;2510
1/3/2019;1320
1/3/2019;2716
1/3/2019;2316
1/3/2019;2387
1/3/2019;0
1/3/2019;1236
1/3/2019;840
1/3/2019;2618
1/3/2019;2612
1/3/2019;1671
1/3/2019;1849
1/3/2019;1230
1/3/2019;1250
1/3/2019;1360
1/3/2019;1370
1/3/2019;1370
1/3/2019;1410
1/3/2019;1410
1/3/2019;1470
1/3/2019;1630
1/3/2019;1680
1/3/2019;1760
1/3/2019;1830
1/3/2019;1880
1/3/2019;1930
1/3/2019;2040
1/3/2019;2120
1/3/2019;2200
1/3/2019;2230
1/3/2019;2290
1/3/2019;2400
1/3/2019;2400
1/3/2019;2490
1/3/2019;2500
1/3/2019;2500
1/3/2019;2530
1/3/2019;2590
1/3/2019;2640
1/3/2019;2690
1/3/2019;2740
1/3/2019;2850
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;2920
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;10155
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;0
1/3/2019;3060
1/3/2019;3740
1/3/2019;3890
1/3/2019;4110
1/3/2019;4300
1/4/2019;0
1/4/2019;8
1/4/2019;0
1/4/2019;2284
1/4/2019;4270,5
1/4/2019;7303,1
1/4/2019;1695
1/4/2019;6818,86
1/4/2019;5349,2
1/4/2019;3554,06
1/4/2019;5884,6
1/4/2019;6442,07
1/4/2019;3725,3
1/4/2019;3132,1
1/4/2019;2143
1/4/2019;4046,57
1/4/2019;1899,1
1/4/2019;3318,2
1/4/2019;2653,2
1/4/2019;2995,9
1/4/2019;7086
1/4/2019;7929,69
1/4/2019;3111,92
1/4/2019;2583,14
1/4/2019;1154
1/4/2019;1419
1/4/2019;2688
1/4/2019;4525
1/4/2019;353
1/4/2019;736
1/4/2019;968
1/4/2019;13
1/4/2019;1392
1/4/2019;1338
1/4/2019;2464
1/4/2019;2469
1/4/2019;0
1/4/2019;1587
1/4/2019;1463
1/4/2019;4
1/4/2019;0
1/4/2019;1442
1/4/2019;943
1/4/2019;2043
1/4/2019;1303
1/4/2019;3182
1/4/2019;1626
1/4/2019;448
1/4/2019;1614
1/4/2019;1663
1/4/2019;1877
1/4/2019;1478
1/4/2019;2757
1/4/2019;3047
1/4/2019;3044
1/4/2019;3017
1/4/2019;2239
1/4/2019;1834
1/4/2019;1826
1/4/2019;2370
1/4/2019;1943
1/4/2019;1138
1/4/2019;827
1/4/2019;2278
1/4/2019;12811,2
1/4/2019;6144
1/4/2019;4943
1/4/2019;2210
1/4/2019;2799
1/4/2019;1418
1/4/2019;883
1/4/2019;1163
1/4/2019;1325
1/4/2019;2952,9
1/4/2019;2627
1/4/2019;4866
1/4/2019;1024,08
1/4/2019;1405
1/4/2019;1476
1/4/2019;4882,74
1/4/2019;3763
1/4/2019;5030
1/4/2019;1122
1/4/2019;1744
1/4/2019;1931
1/4/2019;1301,52
1/4/2019;1397
1/4/2019;2266
1/4/2019;1523
1/4/2019;1485
1/4/2019;1421
1/4/2019;1284
1/4/2019;2637
1/4/2019;1807
1/4/2019;456
1/4/2019;1595
1/4/2019;2218
1/4/2019;1186
1/4/2019;2328
1/4/2019;1595
1/4/2019;2545
1/4/2019;1646
1/4/2019;0
1/4/2019;642
1/4/2019;3149
1/4/2019;264
1/4/2019;1186
1/4/2019;213
1/4/2019;2025
1/4/2019;703
1/4/2019;1289
1/4/2019;2038
1/4/2019;794
1/4/2019;2040
1/4/2019;1858
1/4/2019;1895
1/4/2019;2548
1/4/2019;1528
1/4/2019;78
1/4/2019;3041
1/4/2019;88
1/4/2019;1830
1/4/2019;3182
1/4/2019;1603
1/4/2019;1881
1/4/2019;2182
1/4/2019;1950
1/4/2019;2215
1/4/2019;2163
1/4/2019;1708
1/4/2019;2582
1/4/2019;2295
1/4/2019;939
1/4/2019;1711
1/4/2019;1934
1/4/2019;2058
1/4/2019;1869
1/4/2019;1932
1/4/2019;3197
1/4/2019;2190
1/4/2019;1585
1/4/2019;0
1/4/2019;3300
1/4/2019;2510
1/4/2019;145
1/4/2019;100
1/4/2019;93
1/4/2019;2083
1/4/2019;396
1/4/2019;955
1/4/2019;2316
1/4/2019;725
1/4/2019;1396
1/4/2019;1320
1/4/2019;2064
1/4/2019;752
1/4/2019;1922
1/4/2019;860
1/4/2019;1278
1/4/2019;357
1/4/2019;158
1/4/2019;2194
1/4/2019;1624
1/4/2019;1429
1/4/2019;654
1/4/2019;2954
1/4/2019;2484
1/4/2019;1051
1/4/2019;1165
1/4/2019;1896,18
1/4/2019;1635
1/4/2019;2770
1/4/2019;1701
1/4/2019;2201
1/4/2019;3078
1/4/2019;2026
1/4/2019;1528
1/4/2019;2876
1/4/2019;2336
1/4/2019;1660
1/4/2019;588
1/4/2019;1043
1/4/2019;2849
1/4/2019;2980
1/4/2019;3096
1/4/2019;1931
1/4/2019;1319
1/4/2019;7364,4
1/4/2019;2846
1/4/2019;2637
1/4/2019;7746
1/4/2019;0
1/4/2019;0
1/4/2019;1505
1/4/2019;710
1/4/2019;121
1/4/2019;1350
1/4/2019;588
1/4/2019;1254
1/4/2019;1083
1/4/2019;2191
1/4/2019;2115
1/4/2019;2076
1/4/2019;3238
1/4/2019;1917
1/4/2019;1251
1/4/2019;1164
1/4/2019;4281
1/4/2019;2012
1/4/2019;2177
1/4/2019;4563
1/4/2019;1948
1/4/2019;1783
1/4/2019;2105
1/4/2019;1930
1/4/2019;1188,3
1/4/2019;1030,2
1/4/2019;1940
1/4/2019;2468
1/4/2019;2113
1/4/2019;2500
1/4/2019;2345
1/4/2019;1962
1/4/2019;1813
1/4/2019;1986,96
1/4/2019;1306
1/4/2019;639
1/4/2019;1233
1/4/2019;866
1/4/2019;821
1/4/2019;1521
1/4/2019;2501
1/4/2019;2992
1/4/2019;2650
1/4/2019;2754
1/4/2019;0
1/4/2019;1861
1/4/2019;2548
1/4/2019;3603
1/4/2019;774
1/4/2019;971
1/4/2019;4529
1/4/2019;973
1/4/2019;712
1/4/2019;1605
1/4/2019;4195
1/4/2019;841
1/4/2019;172
1/4/2019;1840
1/4/2019;1061
1/4/2019;1610
1/4/2019;434
1/4/2019;1390
1/4/2019;1424
1/4/2019;2910
1/4/2019;2684
1/4/2019;391
1/4/2019;1002
1/4/2019;1306
1/4/2019;1594
1/4/2019;3474
1/4/2019;1823
1/4/2019;2549
1/4/2019;1645
1/4/2019;1936
1/4/2019;1979
1/4/2019;668
1/4/2019;221
1/4/2019;2846
1/4/2019;2769
1/4/2019;0
1/4/2019;2699
1/4/2019;1615
1/4/2019;1405
1/4/2019;1386
1/4/2019;2526
1/4/2019;879
1/4/2019;2663
1/4/2019;2241
1/4/2019;1589,16
1/4/2019;2647
1/4/2019;2598
1/4/2019;2095
1/4/2019;2336
1/4/2019;3022
1/4/2019;2215
1/4/2019;1821
1/4/2019;1909
1/4/2019;3312
1/4/2019;3583
1/4/2019;3561
1/4/2019;1292
1/4/2019;577
1/4/2019;910
1/4/2019;2244
1/4/2019;3725
1/4/2019;1134
1/4/2019;1971
1/4/2019;1
1/4/2019;1410
1/4/2019;2715
1/4/2019;2557
1/4/2019;1858
1/4/2019;563
1/4/2019;719
1/4/2019;2377
1/4/2019;2212
1/4/2019;1194
1/4/2019;1878
1/4/2019;1291
1/4/2019;190
1/4/2019;0
1/4/2019;1461
1/4/2019;1654
1/4/2019;1752
1/4/2019;1046
1/4/2019;147
1/4/2019;83
1/4/2019;1465
1/4/2019;1349
1/4/2019;89
1/4/2019;2087
1/4/2019;2874
1/4/2019;2471
1/4/2019;1541
1/4/2019;0
1/4/2019;2758
1/4/2019;1809
1/4/2019;2431
1/4/2019;1406
1/4/2019;2451
1/4/2019;1147
1/4/2019;2253
1/4/2019;1832
1/4/2019;1411,68
1/4/2019;1825
1/4/2019;373
1/4/2019;2077
1/4/2019;3198
1/4/2019;1934
1/4/2019;797,64
1/4/2019;1751
1/4/2019;934
1/4/2019;1553
1/4/2019;0
1/4/2019;6793
1/4/2019;1508
1/4/2019;2503
1/4/2019;1557
1/4/2019;1704
1/4/2019;2477
1/4/2019;0
1/4/2019;2057
1/4/2019;1657
1/4/2019;1716
1/4/2019;202
1/4/2019;1920
1/4/2019;2026
1/4/2019;829
1/4/2019;2093
1/4/2019;2373
1/4/2019;447
1/4/2019;1096
1/4/2019;1648
1/4/2019;97
1/4/2019;1189
1/4/2019;1969
1/4/2019;1554
1/4/2019;2084
1/4/2019;784
1/4/2019;1864
1/4/2019;2093
1/4/2019;2609
1/4/2019;2356
1/4/2019;3049
1/4/2019;1959
1/4/2019;2497
1/4/2019;1490
1/4/2019;3169
1/4/2019;4253
1/4/2019;1847
1/4/2019;2113
1/4/2019;956,76
1/4/2019;1415
1/4/2019;2629
1/4/2019;168
1/4/2019;2680
1/4/2019;2088
1/4/2019;2123
1/4/2019;7087
1/4/2019;2796
1/4/2019;150
1/4/2019;2014
1/4/2019;3695
1/4/2019;3222
1/4/2019;2056
1/4/2019;1192
1/4/2019;47
1/4/2019;1659,54
1/4/2019;2605
1/4/2019;2047
1/4/2019;880
1/4/2019;2380
1/4/2019;251
1/4/2019;0
1/4/2019;1955,34
1/4/2019;1173
1/4/2019;1009
1/4/2019;1033
1/4/2019;1657
1/4/2019;3184
1/4/2019;1363,74
1/4/2019;2195
1/4/2019;1845
1/4/2019;1633
1/4/2019;1963
1/4/2019;526
1/4/2019;1435
1/4/2019;2696
1/4/2019;1343
1/4/2019;1488
1/4/2019;1749
1/4/2019;2254
1/4/2019;249
1/4/2019;1946
1/4/2019;1690
1/4/2019;1526
1/4/2019;2205
1/4/2019;1617
1/4/2019;466
1/4/2019;2838
1/4/2019;2167
1/4/2019;2698
1/4/2019;2653
1/4/2019;2594
1/4/2019;2570
1/4/2019;1649
1/4/2019;2833
1/4/2019;2475
1/4/2019;1414
1/4/2019;2500
1/4/2019;3236
1/4/2019;2520
1/4/2019;1631
1/4/2019;1927
1/4/2019;2011
1/4/2019;1489
1/4/2019;1589
1/4/2019;4200
1/4/2019;2695
1/4/2019;1249
1/4/2019;1987
1/4/2019;0
1/4/2019;587
1/4/2019;1369
1/4/2019;2022
1/4/2019;1422
1/4/2019;1658
1/4/2019;3877
1/4/2019;1081
1/4/2019;1445
1/4/2019;1846
1/4/2019;1178
1/4/2019;7454,24
1/4/2019;6837,23
1/4/2019;6524
1/4/2019;3571,09
1/4/2019;3189,7
1/4/2019;3759,97
1/4/2019;3598,56
1/4/2019;3571,09
1/4/2019;3189,7
1/4/2019;2848
1/4/2019;9541,8
1/4/2019;3443,93
1/4/2019;3577,04
1/4/2019;3186
1/4/2019;3463,8
1/4/2019;1457
1/4/2019;4094
1/4/2019;1682
1/4/2019;2888
1/4/2019;145
1/4/2019;95
1/4/2019;31
1/4/2019;118
1/4/2019;77
1/4/2019;1615
1/4/2019;0
1/4/2019;1353
1/4/2019;1561
1/4/2019;2119
1/4/2019;1688
1/4/2019;2694
1/4/2019;2048
1/4/2019;1810
1/4/2019;1138
1/4/2019;1147
1/4/2019;2262
1/4/2019;3073
1/4/2019;1973
1/4/2019;2005
1/4/2019;3098
1/4/2019;1911
1/4/2019;2480,64
1/4/2019;2600
1/4/2019;2982
1/4/2019;2315
1/4/2019;2716
1/4/2019;2752
1/4/2019;2701
1/4/2019;2863
1/4/2019;2612
1/4/2019;3013
1/4/2019;1741
1/4/2019;1965
1/4/2019;2590
1/4/2019;1523
1/4/2019;1790
1/4/2019;1743
1/4/2019;1568
1/4/2019;1858
1/4/2019;1335
1/4/2019;2081
1/4/2019;1735
1/4/2019;1706
1/4/2019;1576
1/4/2019;1454
1/4/2019;1457
1/4/2019;1448
1/4/2019;1311
1/4/2019;751
1/4/2019;1301
1/4/2019;2077
1/4/2019;593
1/4/2019;1293
1/4/2019;1263
1/4/2019;3193
1/4/2019;1545
1/4/2019;861
1/4/2019;1862
1/4/2019;14
1/4/2019;28
1/4/2019;48
1/4/2019;1381
1/4/2019;57
1/4/2019;49
1/4/2019;71
1/4/2019;32
1/4/2019;28
1/4/2019;0
1/4/2019;26
1/4/2019;35
1/4/2019;23
1/4/2019;35
1/4/2019;50
1/4/2019;48
1/4/2019;335
1/4/2019;30
1/4/2019;49
1/4/2019;47
1/4/2019;22
1/4/2019;161
1/4/2019;1
1/4/2019;2285
1/4/2019;51
1/4/2019;137
1/4/2019;1406
1/4/2019;1581
1/4/2019;2035
1/4/2019;1237
1/4/2019;5016
1/4/2019;5762
1/4/2019;2602
1/4/2019;2546
1/4/2019;2370,48
1/4/2019;2971
1/4/2019;5088,6
1/4/2019;3427,8
1/4/2019;5330,5
1/4/2019;2960,2
1/4/2019;4635,3
1/4/2019;5678,24
1/4/2019;3685,1
1/4/2019;4371,1
1/4/2019;7948,8
1/4/2019;6011,88
1/4/2019;47
1/4/2019;3484
1/4/2019;190
1/4/2019;3132
1/4/2019;2079
1/4/2019;2570
1/4/2019;2268
1/4/2019;1334
1/4/2019;2620
1/4/2019;2695
1/4/2019;2137
1/4/2019;129
1/4/2019;99
1/4/2019;2691
1/4/2019;2362
1/4/2019;186
1/4/2019;2775
1/4/2019;2025
1/4/2019;1832
1/4/2019;1556
1/4/2019;2537
1/4/2019;1375
1/4/2019;1441
1/4/2019;1303
1/4/2019;1828
1/4/2019;1739
1/4/2019;2689
1/4/2019;4138,14
1/4/2019;0
1/4/2019;133
1/4/2019;4368,66
1/4/2019;5624,28
1/4/2019;2272
1/4/2019;1535
1/4/2019;1794
1/4/2019;866
1/4/2019;1856
1/4/2019;1605
1/4/2019;2001
1/4/2019;1641
1/4/2019;170
1/4/2019;92
1/4/2019;171
1/4/2019;1620
1/4/2019;2043
1/4/2019;2510
1/4/2019;1680
1/4/2019;443
1/4/2019;915
1/4/2019;926
1/4/2019;2465
1/4/2019;2851
1/4/2019;2779,5
1/4/2019;2609
1/4/2019;1674,6
1/4/2019;2425
1/4/2019;2387
1/4/2019;1448
1/4/2019;2691
1/4/2019;2143
1/4/2019;2419
1/4/2019;2017
1/4/2019;1414
1/4/2019;2362
1/4/2019;2180
1/4/2019;162
1/4/2019;591
